,to submit,,,,submeti,einreichen,indienen,att skicka in,at indsende,å sende inn,soumettre,lliurar,entregar,a presentar,submeter,sottoporre,"a inregistra, a valida",të paraqesësh,a chur isteach,i gyflwyno,na ypoválo,predložiti,podnijeti,predati,da predstavyat,da gi dostavat,predložiť,předložit,da podnese,predstavit',złożyć,pradstavić,predstavyty,pateikti,iesniegt,hogy nyújtson be,toimittaa,esitama,pesh karan lae,prastut karana,jamā ditē,pēśa garnu,sabamiṭa karaṇē,pēśa karana la'ī,samarpin̄cālani,camarppikka,sallisalu,jamā karavuṁ,brai arsal,radest kirin,peşnixod kardan,litaqdim,lagch,lemak’irebi,kuwasilisha,don sallama,lati fi silẹ,pikeun ngalebetkeun,teslim etmek,topshirish,jiberw,tabşyrmak,tapşıruu,oruulakh,tíjiāo,soushin suru,jechul,để nộp,untuk menyerahkan,ipasa,kanggo ngirim,thī̀ ca s̄̀ng,song,daembi daksnae,samarppikkan,mengemukakan
,to take,,"len/lin
",,preni,nehmen,nemen,att ta,at tage,å ta,prendre,agafar,tomar,coller,pegar,prendere,a lua,për të marrë,a thógáil,cymryd,na pareis,vzeti,uzeti,uzeti,da vzema,da zeme,zobrat,vzít,uzeti,brat',brać,uziać,Vzyaty,paimti,ņemt,elvenni,ottaa,võtma,wathan lae,lene ke,nitē,linu,ghēṇē,laiṇa la'ī,tīsukeḷḷaḍāniki,eṭukka,tegedukoḷḷalu,la'i,brai grafton,girtin,giriftan,yakhudh,lakeh,mewisedi,kuchukua,a dauka,lati mu,nyandak,almak,olmoq,alw,almak,aluu,avakh,cǎiqǔ,toru,gajida,lấy,untuk mengambil,para kunin,kanggo njupuk,thī̀ ca chı̂,pheuoao,ttuol yk,edukkuka,untuk ambil
,to teach,,"uchy, ensen",,instrui,Lehren,leren,att undervisa,at lære,å lære,enseigner,ensenyar,enseñar,ensinar,ensinar,insegnare,a invata,për të mësuar,Múin,i ddysgu,na didáxei,učiti,učiti,naučiti,da prepodavam,da predava,učiť,učit,podučavati,uchit',uczyć,vučyć,vchyty,mokyti,mācīt,tanítani,opettaa,õpetama,taleem deyan lae,ko padhaane ke,śēkhātē,paḍhā'unu,śikavaṇyāsāṭhī,sikhā'uṇā,nērpin̄caḍāniki,kaṟpikka,kalisalu,bhaṇāvavā,brai tadrees,hîn kirin,ta'lim dodan,litaelim,lelmad,masitemari,kufundisha,don koyarwa,lati kọ,ngajar,öğretmek,o'rgatish,oqıtw,öwretmek,okutuu,zaakh,qù jiào,oshieru,galeuchida,dạy,untuk mengajar,magturo,kanggo mulang,s̄xn,pheuson,bangrien,padippikkanu,untuk mengajar
,to think,,"pens, duma",,pensi,denken,denken,att tänka,at tænke,å tenke,penser,pensar,pensar,pensar,pensar,pensare,a gandi,te mendosh,chun smaoineamh,i feddwl,skéftomai,misliti,misliti,misliti,da mislya,da razmisluvaat,myslieť,myslet,misliti,dumat',myśleć,dumać,dumaty,galvoti,domāt,gondolkozni,ajatella,mõtlema,sochan lae,sochane ke lie,cintā karachi,sōcnu,vicāra karaṇē,sōcaṇa la'ī,ālōcin̄caḍāniki,cintikka,yōcisalu,vicāravuṁ,fikar kordon,fikirîn,fikr kardan,liufakir,lashov,masebi,kufikiria,yin tunani,lati ro,keur mikir,düşünmek,o'ylash,oylaw,"oýlanmak, pikirlenmek",oylonuu,bodokh,sīkǎo,kangaeru,saeng-gaghada,Để nghĩ,untuk berpikir,Magisip,kanggo mikir,khid,khid,kit,chinthikkan,fikir
,to travel,,,,vojaĝi,Reisen,reizen,att resa,at rejse,å reise,voyager,viatjar,viajar,viaxar,viajar,viaggiare,a calatori,per te udhetuar,taisteal,i deithio,taxidévo,potovati,putovati,putovati,da pŭtuvam,da patuva,cestovať,cestovat,putovati,puteshestvovat',podróżować,padarožničać,podorozhuvaty,keliauti,ceļot,utazni,matkustaa,reisima,safar karan lae,yaatra karana,bhramaṇa karatē,bhramaṇa garnu,pravāsāsāṭhī,yātarā karana dē la'ī,prayāṇin̄cu,payaṇam ceyya,prayāṇisalu,musāpharī,brai safar,seyahet kirin,sajohat kardan,lilsafar,order lensoa,megwagwazi,kusafiri,tafiya,"lati rin irinajo, Rin irinajo",ngarambat,seyahat etmek,sayohat qilmoq,sayaxattaw,syýahat etmek,sayakattoo,ayalakh,qù lǚxíng,ryokou suru,yeohaenghada,đi du lịch,Bepergian,maglakbay,kanggo lelungan,deinthāng,thongthiav,knong​ kar​ thveu damnaer,yaathra cheyyaan,untuk melancong
,to visit,,,,viziti,besuchen,bezoeken,att besöka,at besøge,å besøke,visiter,visitar,visitar,visitar,visitar,visitare,a vizita,per te vizituar,cuairt a thabhairt,i ymweld,na episkeftheíte,obiskati,posjetiti,posjetiti,da posetya,da poseti,navštíviť,navštívit,posetiti,posetit',odwiedzać,naviedać,vidviduvaty,aplankyti,apciemot,meglátogatni,vierailla,külastama,doro karan lae,muaayana karane ke lie,paridarśana karatē,bhramaṇa garna,bhēṭa dēṇē,dā daurā karana la'ī,cūḍaṭāniki,pārvaiyiṭa,bhēṭi māḍalu,mulākāta māṭē,brai bazdid,ziyaret kirin,didan,liziara,lavicor,lemegobinyeti,kutembelea,don ziyarta,bẹwò,nganjang,ziyaret etmek,tashrif buyurmoq,barw,zyýarat etmek,baruu,zochlokh,bàifǎng,houmon suru,bangmunhada,đến thăm,untuk dikunjungi,bisitahin,kanggo ngunjungi,pị yeī̀ym chm,chapaiyiamyam,tossaana,sandarshikkan,untuk melawat
,to use,,"shiyo
uso",,uzi,benutzen,gebruiken,att använda,at bruge,å bruke,utiliser,usar,usar,usar,usar,usare,a folosi,per te perdorur,úsáid a bhaint as,i Defnyddio,chrisimopoió,uporabiti,koristiti,koristiti,da izpolzvam,da se koristi,použit,použít,koristiti,ispol'zovat',używać,vykarystoŭvać,vykorystovuvaty,naudoti,izmantot,használni,käyttää,kasutada,istemaal karan lae,upayog karane ke lie,byabahāra karā,prayōga garna,vāparaṇē,varataṇa la'ī,upayōgin̄caḍāniki,upayōkikka,upayōgisalu,vāparavā māṭē,brai stefade,bikaranîn,istifoda ʙurdan,liustakhdam,lashimosh,lemet’ek’emi,kutumia,don amfani,lati lo,ngagunakeun,kullanmak,foydalanish,qoldanw,ulanmak,koldonuu,khereglekh,shǐyòng,shiyou suru ni wa,sayong,sử dụng,menggunakan,gamitin,kanggo nggunakake,chı̂,kannoasai,brae,upayogikkan,untuk menggunakan
,to want,,"want, querer, chana",,voli,wollen,willen,att vilja,at ville have,å ville,vouloir,voler,querer,querer,querer,volere,a vrea,Të deshirosh,ag iarraidh,eisiau,na thélo,hoteti,željeti,željeti,da iskam,da saka,chcieť,chtít,želeti,khotet',chcieć,žadać,khotity,norėti,gribēt,akarni,haluta,tahtma,chahan,chaahane ke lie,cā'itē,cāhanu,icchita,cāhudē hana,kāvalasina,vēṇṭum,bēkāgide,icchavuṁ,may khawahim,Xwestin,xostan,la'urid,lartsot,mefelegi,kutaka,so,Fẹ,hayang,istemek,xohlamoq,Qalaw,islemek,kaaloo,khüsekh,xiǎng yào,hitsuyo desu,wonhada,muốn,ingin,sa gusto,arep,t̂xngkār,tongkan,chng,aagrahikkunnu,nak
,to watch,,,,rigardi,schauen,kijken,att titta på,at se,å se på,regarder,mirar,ver,mirar,assistir,guardare,a se uita,për të parë,chun féachaint,i wylio,na do,gledati,gledati,gledati,da gledam,da gleda,pozerať,sledovat,gledati,smotret',oglądać,hliadzieć,dyvytysya,Žiūrėti,skatīties,nézni,katsoa,vaatama,disan,paryavekshan karana,dēkhā,hērna,pāhaṇyā sāṭhī,vēkhaṇa nū,cūḍaṭāniki,pārkka,vīkṣisalu,jōvā māṭē,brai deedan,Temaşe kirin,tamoşo kardan,limushahada,latzfot,lememeliketi,kutazama,don kallo,lati wo,nongton,izlemek,tomosha qilmoq,körw,tomaşa etmek,körüü,üzekh,guānkàn,mi masu,sicheonghada,xem,untuk melihat,manood,kanggo nonton,pheụ̄̀x dū,boeng,meul,kaanan,untuk menonton
,to work,kam,kam,,labori,arbeiten,werken,att jobba,at arbejde,å jobbe,travailler,treballar,trabajar,traballar,trabalhar,lavorare,a munci,te punosh,Obair,i weithio,gia na doulépso,delati,raditi,raditi,da rabotish,da raboti,pracovať,pracovat,na posao,rabotat',pracować,pracavać,pratsyuvaty,dirbti,strādāt,dolgozni,työskennellä,töötama,kum karan,kaam karane ke lie,kāja karatē,kāma garna,kāma,kama karana la'ī,pani cēyaḍāniki,vēlaikku,kelasakke,kāma karavā,brai kar,Xebitîn,kor kardan,lileamal,labour,meširati,kufanya kazi,yin aiki,lati ṣiṣẹ,pikeun digawé,çalışmak,ishlamoq,jumıs istew,işlemek,iştöö,ajillakh,shàngbān,shigoto ni,ilhada,làm việc,bekerja,magtrabaho,kerjo,pị thảngān,heduaiak,tow thveukear,joli cheyyaan,bekerja
,to write,,"likhan
skribi",,skribi,schreiben,schrijven,att skriva,at skrive,å skrive,pour écrire,escriure,escribir,escribir,escrever,scrivere,a scrie,te shkruash,chun scríobh,i ysgrifennu,na grápso,pisati,pisati,napisati,da napishe,da pišuva,písať,psát,pisati,napisat',pisać,pisać,pysaty,Rašyti,rakstīt,írni,kirjoittaa,kirjutama,likhan,likhana,likhatē,lēkhnu,lihāyalā,likhaṇa la'ī,vrāyaṭāniki,eḻuta vēṇṭum,bareyalu,lakhavu,brai noshtan,Nivîsin,naviştan,li'aktub,lektub,mets’afi,kuandika,rubuta,lati kọ,nulis,yazmak,yozmoq,jazw,ýazmak,jazuu,bichikh,lái xiě,kaki masu,sseugi,viết,untuk menulis,magsulat ng,kanggo nulis,k̄heīyn,khian,sarser,ezhuthaan,untuk menulis
,to play,,"wan, kardan, grat",,Ludi,spielen,spelen,att spela,at lege,å leke,jouer,jugar,jugar,xogar,jogar,giocare,a juca,te luaj,imirt,i chwarae,na paíxoume,igrati,igrati se,igrati,da igraya,da igraš,hrať,hrát,igrati se,igrat',grać,huliać,hraty,žaisti,spēlēt,játszani,pelata,mängima,round karan lae,kreeda karana,khēlatē,khēlnu,khēḷaṇē,khēḍaṇa la'ī,āḍaṭāniki,viḷaiyāṭa,āḍalu,ramavuṁ,bazzi kordon,lîstin,ʙozī kardan,lilaeib,order leshak,lemech’aweti,kucheza,yin wasa,lati mu ṣiṣẹ,maén,oynamak,o'ynash,oynaw,oýnamak,oynoo,toglokh,wán,asobu,nolda,chơi,bermain,Maglaro,kanggo muter,lèn,pheulin,leng,kalikkan,untuk bermain
,to poop,,check against below,,kaki,kacken,poepen,bajsa,at poppe,å bæsj,faire caca,fer caca,hacer caca,facer caca,defecar,fare la cacca,a face caca,për të jashtëqitur,a poop,i baw,na kánei kaká,pokakati,to poop,kakiti se,da akam,da kaka,kakať,kakat,da kenjam,kakat',robić kupę,kakać,hadyty,Išsituštinti,kakāt,kakálni,kakkaamaan,kakama,pope karan lae,golee chalaane kee aavaaz ke lie,malatyāga karā,pōpa garna,malavisarjana karaṇē,cūsaṇa la'ī,malaṁ,malam kaḻikka,pūp māḍalu,pōpa karavā māṭē,brai poop,pijiqandin,kaç kardan,yaghut,lekki,lemafisesi,kwa kinyesi,da zube,lati poop,ngompol,kaka yapmak,axlat qilmoq,tezek jasaw,zyňmak,tezek kıluu,baas gargakh,lā shǐ,unchi wa suru,ttong-eul ssada,ị,untuk buang air besar,tumae,kanggo poop,thī̀ ca sèx,thokthong,leamk,pooppaan,membuang air besar
,to urinate,,check against below,,urini,urinieren,plassen,att kissa,at urinere,å urinere,uriner,per orinar,orinar,para ouriñar,urinar,urinare,a urina,për të urinuar,a urinate,i droethi,na ourísei,urinirati,urinirati,mokriti se,da uriniram,da urinira,močiť,močit,da se mokri,mochit'sya,oddawać mocz,pamačycca,mochytysya,šlapintis,urinēt,vizelni,virtsata,urineerima,peshab karan lae,pesaab karana,prasrāba karā,pisāba garna,laghavī karaṇē,piśāba karana la'ī,mūtra visarjana cēyaḍāniki,ciṟunīr kaḻikka,mūtra visarjisalu,pēśāba karavō,brai idraar kordon,mîz kirin,peşoʙ kardan,liltabawul,lahstin,lemeshinati,kukojoa,yin fitsari,lati ito,ngijih,idrara çıkmak,siydik chiqarish,zär şığarw,peşew etmek,zaara kıluu,sheekh,xiǎobiàn,hainyou suru,sobyeon-eul boda,đi tiểu,pipis,umihi,nguyuh,pheụ̄̀x pạs̄s̄āwa,nyiav,daembi nom,moothramozhikkan,untuk membuang air kecil
,to throw,,,,ĵeti,werfen,gooien,att kasta,at kaste,å kaste,lancer,llançar,tirar,botar,arremessar,gettare,a arunca,të hedh,Caith,taflu,na petáxoun,vreči,baciti,baciti,khvŭrlyam,da frli,hodiť,hodit,baciti,brosat',rzucić,kidać,kydaty,mesti,mest,dobni,heittää,Viskama,uchhlen lae,phenkana,nikṣēpa karā,phālna,phēkaṇē,suṭaṇa,visaraḍāniki,vīcuvataṟku,eseyalu,phēṅkavuṁ,partab kordon,avêtin,partoftan,liramy,lazrok,meweriweri,kurusha,jifa,lati jabọ,ngalungkeun,atmak,tashlamoq,laqtırw,zyňmak,ırgıtuu,shidekh,diū,nageru,deonjigi,ném,untuk melempar,itapon,kanggo uncalan,thī̀ ca yon,thim,daembi baoh,ariyaan,untuk dilemparkan
,to run,,"run
kor",,kuri,laufen,rennen,att springa,at løbe,å løpe,courir,córrer,correr,correr,para correr,correre,a alerga,me vrapu,a rith,i redeg,trécho,teči,trčati,trčati,da byagam,da trča,bežať,běžet,trčati,bezhat',biegać,biehčy,bihty,bėgti,skriet,futni,juosta,jooksma,doran lae,chalaane ke lie,cālānōra jan'ya,dagurnu,cālaviṇyāsāṭhī,nū calā'uṇa la'ī,parigettaḍāniki,ōṭa vēṇṭum,ōḍuvudakke,calāvavā māṭē,brai doyden,bazdan,davidan,yahrub,order lepaul,merot’i,kukimbia,gudu,lati ṣiṣe,lumpat,koşmak,yugurmoq,jügirw,ylgamak,çurkoo,güikh,pǎobù,jikkou suru ni wa,dallida,chạy,untuk berlari,tumakbo,kanggo mbukak,wìng,aeln,rt,oodaan,untuk berlari
,to speak,shwa,"not common anywhere, English and German close but not enough. use Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,toothbrush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Drink,,beb,,Trinku,Trinken,Drankje,Dryck,Drikke,Drikke,Boire,Beure,Beber,Beber,Bebida,Bere,Băutură,Pije,Ól,Yfed,Potó,Pijte,Piće,Piće,piĭte,Pijte,Pite,Napít se,Piće,Napitok,Drink,Pić,pyty,Gerti,Dzert,Ital,Juoda,Joo,peean,peena,pāna karā,pi'unuhōs,pēya,pī,trāgaṇḍi,pāṉam,kuḍiyiri,pīvō,noshidani,Vexwe,Nūşidan,yashrab,ste,t’et’a,Kunywa,Sha,Mu,,İçmek,Ichish,susyn,Içiň,İç,Uukh,hē,nomu,masida,Uống,Minum,inumin,ngombe,dụ̄̀m,,,,
,Food,,,,Manĝaĵo,Essen,Voedsel,Mat,Mad,Mat,Nourriture,Menjar,Alimento,Comida,Comida,Cibo,Alimente,Ushqimi,Bia,Bwyd,Trofí,hrana,Hrana,Hrana,Khrana,Hrana,Jedlo,Jídlo,Hrana,Yeda,Żywność,charčavannie,kharchuvannya,Maistas,Ēdiens,Étel,Ruokaa,Toit,khadho,khaana,khādya,khānā,anna,bhōjana,āhāraṁ,uṇavu,āhāra,khōrāka,ghazayi,Xurek,Xūrok,taeam,mazon,migibi,Chakula,Abinci,Ounjẹ,,Yiyecek,Ovqat,azyk-tulik,Iýmit,Tamak-aş,Khool khüns,shíwù,tabemono,eumsig,Đồ ăn,Makanan,Pagkain,Panganan,xāh̄ār,,,,
,Time,,"samay, Tem, and -gan",,Tempo,Zeit,Tijd,Tid,Tid,Tid,Temps,Temps,Tiempo,Tempo,Tempo,Tempo,Timp,Koha,Am,Amser,chrónos,Čas,Vrijeme,Vrijeme,vreme,Vreme,Čas,Čas,vreme,Vremya,Czas,Čas,chas,Laikas,Laiks,Idő,Aika,Aeg,waqat,samay,samaẏa,samaya,vēḷa,samāṁ,samayaṁ,nēram,samaya,samaya,zaman,Dem,Vaqt,waqt,zones,gīzē,Wakati,Lokaci,Aago,,Zaman,Vaqt,uakhit,Wagt,Ubakıt,Tsag khugatsaa,shíjiān,jikan,sigan,Thời gian,Waktu,Oras,Wektu,welā,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,have,,,,havas,haben,hebben,ha,har,ha,avoir,tenir,tener,ter,ter,Avere,avea,kanë,agat,cael,écho,imajo,imati,imati,imat,imaat,mať,mít,imati,imet',Posiadać,mieć,maty,turėti,ir,van,omistaa,on,ahi,paas hona,āchē,cha,āhē,kōla,kaligi uṇṭāyi,vēṇṭum,hondive,pāsē,dashteh bashid,I,dorand,yamlik,yish,ālachewi,kuwa na,yi,ni,,sahip olmak,bor,bar,bar,bar,baina,yǒu,aru,gajida,có,memiliki,mayroon,duwe,mī,,,,
,all,,,,ĉiuj,alle,alle,Allt,alle,alle,tous,tots,todo,todos,todos,Tutto,toate,të gjitha,go léir,I gyd,óla,vse,sve,svi,vsichko,site,všetky,Všechno,sve,vse,Wszystko,usio,vse,visi,visi,minden,kaikki,kõik,sabh,sabhee,saba,sabai,sarva,sārē,anni,aṉaittu,ellā,badhā,hameh,dê,hama,aljamie,kul,hulumi,zote,duka,gbogbo,,Tümü,hammasi,barlıq,hemmesi,baarı,bügd,quánbù,subete no,modu,tất cả,semua,lahat,kabeh,thậngh̄md,,,,
,would,,,,volus,würde,zou,skulle,ville,ville,serait,faria,haría,faría,seria,volevo,ar,do,bheadh,byddai,tha,bi,bi,bi,bi se,bi,by,bych,bi,by,zrobiłbym,by,b,būtų,būtu,lenne,olisi,oleks,kando,chaahenge,habē,hunēcha,hō'īla,karēgā,uṇṭundi,eṉṟu,endu,karaśē,ra,li wir,meʙud,kan,ham,neberi,ingekuwa,za,ṣe,,istemek,bo'lardi,bolar edi,ederdi,bolmok,bolno,huì,darou u,~il geos-ida,sẽ,akan,gagawin,badhe,ca,,,,
,there,Tam?,,,tie,Dort,daar,där,der,der,là,allà,allá,alí,lá,Là,Acolo,atje,ann,yno,ekeí,tam,tamo,tamo,tam,tamu,tam,tam,tamo,tam,Tam,tam,tam,ten,tur,ott,siellä,seal,ute,vahaan,sēkhānē,tyahām̐,tēthē,uthē,akkaḍa,aṅku,alli,tyāṁ,oonjasat,wan,On ço,hunak,sham,izīya,hapo,can,Nibẹ,,Orası,U yerda,Ana jerde,ol ýerde,oşol jerde,Tend,nàlǐ,soko,geogi,ở đó,di sana,doon,ing kono,thī̀ nạ̀n,,,,
,their,,,,ilia,ihre,hun,deras,deres,deres,leur,els seus,su,os seus,deles,loro,al lor,e tyre,a gcuid,eu,dika tous,njihov,njihov,njihov,tekhen,nivnite,ich,jejich,njihov,ikh,ich,ich,yikh,jų,viņu,az övék,heidän,nende,sandan,unaka,tādēra,tinīharūkō,tyān̄cē,uhanāṁ dā,vāri,avarkaḷatu,avara,tēmanā,khud,çi,onxo,hum,shlahm,ye’inesu,zao,su,won,,onların,ularning,olardıñ,olaryň,alardın,tednii,tāmen de,karera no,geudeul-ui,của họ,milik mereka,kanilang,padha,k̄hxng phwk k̄heā,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,so,,,,do,Also,Dus,så,så,så,donc,tan,entonces,así,então,COSÌ,asa de,kështu që,mar sin,felly,Étsi,torej,tako,tako,taka,taka,tak,tak,tako,tak,Więc,tak,tak,taip,tātad,így,niin,nii,tanhan karee,isalie,tā'i,tyasailē,tyāmuḷē,isa la'ī,kābaṭṭi,ataṉāl,āddarinda,tēthī,benabrin,jor,hamin tavr,lidha,kul sic,silezīhi,hivyo,haka,bẹ,,Bu yüzden,shunday,solay,şeýle,oşondoy,tiim,suǒyǐ,dakar,geulaeseo,Vì thế,Jadi,kaya,dadi,dạngnận,,,,
,up,,,,supren,hoch,omhoog,upp,op,opp,en haut,amunt,arriba,arriba,acima,su,sus,lart,suas,i fyny,páno,gor,gore,gore,nagore,nagore,hore,nahoru,gore,vverkh,w górę,uvierch,vhoru,aukštyn,uz augšu,fel,ylös,üles,mathee,oopar,āpa,māthi,vara,upara,paiki,varai,mēle,upara,ta,derve,ʙolo,aelaa,lamale,wede layi,juu,sama,soke,,yukarı,yuqoriga,joğarı,ýokary,öydö,deesh,xiàngshàng,ue,wilo,hướng lên,ke atas,pataas,munggah,k̄hụ̂n,,,,
,out,,,,eksteren,aus,uit,ut,ud,ute,dehors,fora,afuera,fóra,fora,fuori,afară,jashtë,amach,allan,éxo,ven,van,van,navŭn,nadvor,von,ven,out,vne,na zewnątrz,pa-za,poza,išeiti,ārā,ki,ulos,välja,bahar,baahar,ā'uṭa,bāhira,bāhēra,bāhara,bayaṭaku,veḷiyē,horage,bahāra,birun,eger,ʙerun,kharij,hehutza,wet’a,nje,fita,jade,,dışarı,tashqariga,şığıp,çykdy,çıgıp,garch,chūqù,out,bakk-eulo,ngoài,keluar,palabas,metu,xxk,,,,
,if,,,,se,Wenn,als,om,hvis,hvis,si,si,si,se,se,Se,dacă,nëse,dá,os,an,če,ako,ako,ako,ako,ak,-li,ako,yesli,Jeśli,kali,yakshcho,jeigu,ja,ha,jos,kui,jekadhan,agar,yadi,yadi,tara,jēkara,uṇṭē,eṉṟāl,ondu vēḷe,jō,agar,li ser,agar,lw,im,kehone,kama,idan,ti o ba jẹ,,eğer,agar,eger,eger,egerde,kherev,rúguǒ,moshi,man-yag-e,nếu như,jika,kung,yen,t̄ĥā,,,,
,about,,,,pri,um,over,handla om,om,Om,à propos,Sobre,acerca de,sobre,sobre,Di,despre,rreth,faoi,am,schetiká me,približno,o,oko,otnosno,za,o,o,O tome,o,o,ab,pryblyzno,apie,par,ról ről,noin,umbes,jee barry ۾,ke baare mein,samparkita,bārēmā,baddala,bārē,gurin̄ci,paṟṟi,sumāru,viśē,moored,kî,dar ʙorai,ean,al,sile,kuhusu,game da,nipa,,hakkında,haqida,twralı,hakda,jönündö,tukhai,guānyú,nikanshite wa,~e daehan,Về,tentang,tungkol sa,babagan,keī̀yw kạb,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,get,,,,akiri,erhalten,krijgen,skaffa sig,få,få,obtenir,aconseguir,conseguir,obter,pegar,Ottenere,obține,marr,fháil,cael,paírno,dobiti,dobiti,dobiti,poluchavam,dobie,dostať,dostat,dobiti,poluchat',Dostawać,atrymać,otrymaty,gauti,gūt,kap,saada,saada,hasil karyo,paana,pā'ōẏā,prāpta garnuhōs,miḷavā,prāpata karō,pondaṇḍi,peṟu,paḍeyiri,mēḷavō,grafton,kîjan,dast,yahsul,kibbel,maginyeti,pata,samu,gba,,elde etmek,olish,alw,al,aluu,avakh,dédào,shutoku,eodda,lấy,mendapatkan,makuha,njaluk,rạb,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,go,,,,iru,gehen,gaan,gå,gå,gå,aller,anar,ir,vai,ir,andare,merge,shko,dul,mynd,pigaíno,pojdi,idi,ići,otivam,odi,ísť,jít,idi,idti,Iść,isci,yty,eik,aiziet,megy,mennä,mine,wajo,jaana,yā'ōẏā,jānuhōs,jā,jāṇā,veḷḷaṇḍi,pō,hōgu,jā'ō,raftan,min,raftan,yadhhab,hellch,hīdi,kwenda,tafi,lọ,,Gitmek,ket,barw,git,ket,yav,qù,iku,gada,đi,pergi,pumunta ka,tindak,pị,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,make,,,,fari,machen,maken,göra,lave,gjøre,faire,fer,hacer,facer,fazer,Fare,face,bëjnë,Déan,Creu,"ftiachno, kano",narediti,napraviti,napraviti,napravi,napravi,urobiť,udělat,napraviti,delat',robić,zrabić,zrobyty,padaryti,veidot,készítsenek,tehdä,tegema,thahyo,banaana,karā,banā'unu,banavaṇē,baṇā'u,tayāru,ceyya,māḍi,banāvavuṁ,ra,dikare,sozed,yasnae,yatzar,madiregi,fanya,yi,ṣe,,yapmak,qilish,jasaw,ýasamak,jasoo,khiikh,zhìzuò,tsukuru,mandeulda,làm,membuat,gumawa,gawe,thả,,,,
